,Training Loss,Validation Loss,Micro F1,Macro F1,Class F1,epochs_since_improvement,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,best_epoch/Training Loss,best_epoch/Validation Loss,best_epoch/Micro F1,best_epoch/Macro F1,best_epoch/Class F1,config/num_epochs,config/batch_size,config/train_path,config/val_path,config/transforms/mean,config/transforms/std,config/lr,config/weight_decay,config/amsgrad,config/optimizer,config/Model,config/parameters/num_layers,config/parameters/hidden_size,config/parameters/use_gru,config/device,config/seed
10,2.270592498438699,0.3536064505314512,0.8994250893592834,0.867101788520813,"[0.9798161387443542, 0.9286247491836548, 0.8498504161834717, 0.760105311870575, 0.8171119689941406]",1,1743067138,,,False,11,9b02e_00023,2025-03-27_10-18-58,281.7956929206848,3156.41592335701,3309052,birget.uib.no,129.177.13.75,3156.41592335701,11,2.3182595864931743,0.3458064682945806,0.9010879993438721,0.869870662689209,"[0.9786178469657898, 0.93110191822052, 0.8539263606071472, 0.7658659219741821, 0.8198409080505371]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
11,2.2337582348641893,0.34613642595412975,0.9017860889434814,0.8697086572647095,"[0.9787517189979553, 0.936439037322998, 0.8493508100509644, 0.760877251625061, 0.823124349117279]",2,1743067420,checkpoint_000009,True,False,12,9b02e_00023,2025-03-27_10-23-41,282.6938097476959,3439.109733104706,3309052,birget.uib.no,129.177.13.75,3439.109733104706,12,2.2337582348641893,0.34613642595412975,0.9017860889434814,0.8697086572647095,"[0.9787517189979553, 0.936439037322998, 0.8493508100509644, 0.760877251625061, 0.823124349117279]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
12,2.1906859599976314,0.3419649409302531,0.9003226161003113,0.8667284250259399,"[0.9793969392776489, 0.9374719262123108, 0.8442598581314087, 0.753674328327179, 0.8188387155532837]",0,1743067702,,,False,13,9b02e_00023,2025-03-27_10-28-22,281.60598516464233,3720.715718269348,3309052,birget.uib.no,129.177.13.75,3720.715718269348,13,2.2337582348641893,0.34613642595412975,0.9017860889434814,0.8697086572647095,"[0.9787517189979553, 0.936439037322998, 0.8493508100509644, 0.760877251625061, 0.823124349117279]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
13,2.1534134526479813,0.34647700138029025,0.899829089641571,0.8658351898193359,"[0.9792240262031555, 0.9301937818527222, 0.8332439661026001, 0.766501784324646, 0.8200123906135559]",1,1743067988,,,False,14,9b02e_00023,2025-03-27_10-33-08,285.34933590888977,4006.065054178238,3309052,birget.uib.no,129.177.13.75,4006.065054178238,14,2.2337582348641893,0.34613642595412975,0.9017860889434814,0.8697086572647095,"[0.9787517189979553, 0.936439037322998, 0.8493508100509644, 0.760877251625061, 0.823124349117279]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
14,2.1214700788543337,0.34715326596461726,0.8959556818008423,0.863236129283905,"[0.9784663915634155, 0.9346039891242981, 0.849108874797821, 0.7440552711486816, 0.8099462389945984]",2,1743068274,,,False,15,9b02e_00023,2025-03-27_10-37-54,286.3595781326294,4292.424632310867,3309052,birget.uib.no,129.177.13.75,4292.424632310867,15,2.2337582348641893,0.34613642595412975,0.9017860889434814,0.8697086572647095,"[0.9787517189979553, 0.936439037322998, 0.8493508100509644, 0.760877251625061, 0.823124349117279]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
15,2.0853747853778657,0.34802687286280326,0.8984591960906982,0.864981472492218,"[0.9793180227279663, 0.9328615665435791, 0.8413187265396118, 0.7572826147079468, 0.8141263723373413]",3,1743068561,,,False,16,9b02e_00023,2025-03-27_10-42-41,287.22210335731506,4579.646735668182,3309052,birget.uib.no,129.177.13.75,4579.646735668182,16,2.2337582348641893,0.34613642595412975,0.9017860889434814,0.8697086572647095,"[0.9787517189979553, 0.936439037322998, 0.8493508100509644, 0.760877251625061, 0.823124349117279]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
16,2.0578824834596543,0.34693878823439983,0.8979028463363647,0.8648626208305359,"[0.978763997554779, 0.9201106429100037, 0.8402464985847473, 0.76529461145401, 0.8198975920677185]",4,1743068846,,,False,17,9b02e_00023,2025-03-27_10-47-26,285.20878529548645,4864.855520963669,3309052,birget.uib.no,129.177.13.75,4864.855520963669,17,2.2337582348641893,0.34613642595412975,0.9017860889434814,0.8697086572647095,"[0.9787517189979553, 0.936439037322998, 0.8493508100509644, 0.760877251625061, 0.823124349117279]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
17,1.9472398785182408,0.33825380161470253,0.9048020243644714,0.8736622929573059,"[0.979367733001709, 0.935192883014679, 0.854051411151886, 0.7711778879165649, 0.8285217881202698]",0,1743069131,checkpoint_000010,True,False,18,9b02e_00023,2025-03-27_10-52-12,285.1499502658844,5150.005471229553,3309052,birget.uib.no,129.177.13.75,5150.005471229553,18,1.9472398785182408,0.33825380161470253,0.9048020243644714,0.8736622929573059,"[0.979367733001709, 0.935192883014679, 0.854051411151886, 0.7711778879165649, 0.8285217881202698]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
18,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",1,1743069417,checkpoint_000011,True,False,19,9b02e_00023,2025-03-27_10-56-57,285.27282190322876,5435.278293132782,3309052,birget.uib.no,129.177.13.75,5435.278293132782,19,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
19,1.888241038208916,0.3401510729926273,0.904277503490448,0.8732787370681763,"[0.9794643521308899, 0.9348189830780029, 0.8570311665534973, 0.7683809995651245, 0.8266981840133667]",2,1743069700,,,False,20,9b02e_00023,2025-03-27_11-01-40,283.36755776405334,5718.645850896835,3309052,birget.uib.no,129.177.13.75,5718.645850896835,20,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
20,1.8691166327113198,0.33915583349534595,0.9036757349967957,0.8726568222045898,"[0.9794700145721436, 0.9366230368614197, 0.8570092916488647, 0.7653214335441589, 0.8248605132102966]",3,1743069983,,,False,21,9b02e_00023,2025-03-27_11-06-23,282.1819791793823,6000.827830076218,3309052,birget.uib.no,129.177.13.75,6000.827830076218,21,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
21,1.8508141530127753,0.3424122388667472,0.9031363129615784,0.8722723126411438,"[0.979266881942749, 0.9363149404525757, 0.8594658374786377, 0.763145923614502, 0.8231678605079651]",4,1743070268,,,False,22,9b02e_00023,2025-03-27_11-11-08,285.06879019737244,6285.89662027359,3309052,birget.uib.no,129.177.13.75,6285.89662027359,22,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
22,1.8204285690897988,0.3412479948629892,0.9041341543197632,0.8731850385665894,"[0.9795158505439758, 0.9366284608840942, 0.8576129078865051, 0.7668136954307556, 0.8253544569015503]",5,1743070551,,,False,23,9b02e_00023,2025-03-27_11-15-51,283.6908323764801,6569.58745265007,3309052,birget.uib.no,129.177.13.75,6569.58745265007,23,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
23,1.8133788326808384,0.3420953453900005,0.9043466448783875,0.8735238313674927,"[0.9794715046882629, 0.9362985491752625, 0.8583152294158936, 0.7674661874771118, 0.8260673880577087]",6,1743070838,,,False,24,9b02e_00023,2025-03-27_11-20-38,286.8841767311096,6856.47162938118,3309052,birget.uib.no,129.177.13.75,6856.47162938118,24,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
24,1.8081083396502904,0.3420883049523778,0.9044633507728577,0.8737441301345825,"[0.9794923663139343, 0.9362338781356812, 0.8592212796211243, 0.7674849033355713, 0.8262879848480225]",7,1743071128,,,False,25,9b02e_00023,2025-03-27_11-25-28,289.510862827301,7145.982492208481,3309052,birget.uib.no,129.177.13.75,7145.982492208481,25,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
25,1.8030938985234215,0.3432979691396201,0.9040002822875977,0.873217761516571,"[0.979598343372345, 0.9365994930267334, 0.8594629764556885, 0.7654605507850647, 0.8249673247337341]",8,1743071416,,,False,26,9b02e_00023,2025-03-27_11-30-16,288.3237807750702,7434.306272983551,3309052,birget.uib.no,129.177.13.75,7434.306272983551,26,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
26,1.79612070503689,0.3430459654278692,0.9042618870735168,0.8734981417655945,"[0.9795438051223755, 0.9367110133171082, 0.8595733046531677, 0.7665489912033081, 0.8251134157180786]",9,1743071703,,,False,27,9b02e_00023,2025-03-27_11-35-03,286.88546109199524,7721.191734075546,3309052,birget.uib.no,129.177.13.75,7721.191734075546,27,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
27,1.7944449030785334,0.34295008387334547,0.9041537046432495,0.8732988238334656,"[0.9795140027999878, 0.9362092018127441, 0.8588514924049377, 0.7665340900421143, 0.8253856301307678]",10,1743071990,,,True,28,9b02e_00023,2025-03-27_11-39-50,286.52672696113586,8007.718461036682,3309052,birget.uib.no,129.177.13.75,8007.718461036682,28,1.9108031711124238,0.3391902261631079,0.9056498408317566,0.8746097683906555,"[0.9795566201210022, 0.9356372952461243, 0.8552316427230835, 0.7730363607406616, 0.829586923122406]",100,128,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt,/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt,tensor([0.7242]),tensor([0.5008]),0.0006284785576597409,0.007978566226484804,False,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,5,288,False,cuda:0,1742894919
