,Training Loss,Validation Loss,Micro F1,Macro F1,Class F1,epochs_since_improvement,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,best_epoch/Training Loss,best_epoch/Validation Loss,best_epoch/Micro F1,best_epoch/Macro F1,best_epoch/Class F1,config/num_epochs,config/batch_size,config/train_path,config/val_path,config/transforms/mean,config/transforms/std,config/lr,config/weight_decay,config/optimizer,config/Model,config/parameters/num_heads,config/parameters/num_layers,config/parameters/embed_dim,config/device,config/seed
10,1.8993828079401975,0.23560619479372302,0.8294508457183838,0.727070152759552,"[0.9107162356376648, 0.8654386401176453, 0.42609861493110657, 0.8468878865242004, 0.5862093567848206]",1,1745054221,,,False,11,19cf52c0,2025-04-19_11-17-01,164.8419017791748,1833.992510318756,2162631,birget.uib.no,129.177.13.75,1833.992510318756,11,1.9403048787744224,0.19809888411341733,0.8449026942253113,0.7537283897399902,"[0.9164237976074219, 0.869296133518219, 0.5420660376548767, 0.8647308945655823, 0.5761250257492065]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
11,1.8539185680791428,0.2152560928281937,0.8371493816375732,0.7427970767021179,"[0.9143471717834473, 0.8657408356666565, 0.4753657281398773, 0.849345326423645, 0.6091864705085754]",2,1745054387,,,False,12,19cf52c0,2025-04-19_11-19-47,165.03846168518066,1999.0309720039368,2162631,birget.uib.no,129.177.13.75,1999.0309720039368,12,1.9403048787744224,0.19809888411341733,0.8449026942253113,0.7537283897399902,"[0.9164237976074219, 0.869296133518219, 0.5420660376548767, 0.8647308945655823, 0.5761250257492065]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
12,1.817447641194339,0.19761870653574704,0.8489150404930115,0.7575501203536987,"[0.9102022051811218, 0.8587865829467773, 0.5526556372642517, 0.8685219287872314, 0.5975840091705322]",0,1745054550,checkpoint_000008,True,False,13,19cf52c0,2025-04-19_11-22-30,163.46776604652405,2162.498738050461,2162631,birget.uib.no,129.177.13.75,2162.498738050461,13,1.817447641194339,0.19761870653574704,0.8489150404930115,0.7575501203536987,"[0.9102022051811218, 0.8587865829467773, 0.5526556372642517, 0.8685219287872314, 0.5975840091705322]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
13,1.790297771595926,0.20464215450386963,0.8404070138931274,0.7501584887504578,"[0.9128475785255432, 0.8644895553588867, 0.5211880803108215, 0.8598947525024414, 0.5923725962638855]",1,1745054715,,,False,14,19cf52c0,2025-04-19_11-25-15,165.09741187095642,2327.5961499214172,2162631,birget.uib.no,129.177.13.75,2327.5961499214172,14,1.817447641194339,0.19761870653574704,0.8489150404930115,0.7575501203536987,"[0.9102022051811218, 0.8587865829467773, 0.5526556372642517, 0.8685219287872314, 0.5975840091705322]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
14,1.7547166317276266,0.20417063393210635,0.8366044163703918,0.7454773187637329,"[0.9176291823387146, 0.8674951791763306, 0.519740104675293, 0.8603186011314392, 0.562203586101532]",2,1745054879,,,False,15,19cf52c0,2025-04-19_11-27-59,163.8800733089447,2491.476223230362,2162631,birget.uib.no,129.177.13.75,2491.476223230362,15,1.817447641194339,0.19761870653574704,0.8489150404930115,0.7575501203536987,"[0.9102022051811218, 0.8587865829467773, 0.5526556372642517, 0.8685219287872314, 0.5975840091705322]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
15,1.7342434573664718,0.1963162995476759,0.8507028222084045,0.7624501585960388,"[0.9137948155403137, 0.8821706175804138, 0.5371509194374084, 0.8657705783843994, 0.6133638620376587]",0,1745055043,checkpoint_000009,True,False,16,19cf52c0,2025-04-19_11-30-43,164.13249611854553,2655.6087193489075,2162631,birget.uib.no,129.177.13.75,2655.6087193489075,16,1.7342434573664718,0.1963162995476759,0.8507028222084045,0.7624501585960388,"[0.9137948155403137, 0.8821706175804138, 0.5371509194374084, 0.8657705783843994, 0.6133638620376587]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
16,1.7075085256443538,0.20250412753520122,0.8414678573608398,0.7501822710037231,"[0.9087125658988953, 0.8682208061218262, 0.5053039789199829, 0.8577874898910522, 0.6108863949775696]",1,1745055207,,,False,17,19cf52c0,2025-04-19_11-33-27,164.24173426628113,2819.8504536151886,2162631,birget.uib.no,129.177.13.75,2819.8504536151886,17,1.7342434573664718,0.1963162995476759,0.8507028222084045,0.7624501585960388,"[0.9137948155403137, 0.8821706175804138, 0.5371509194374084, 0.8657705783843994, 0.6133638620376587]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
17,1.6906276501112998,0.20687498925751402,0.8469862937927246,0.7622142434120178,"[0.9203321933746338, 0.8780651688575745, 0.5525643825531006, 0.858074426651001, 0.6020349264144897]",2,1745055373,,,False,18,19cf52c0,2025-04-19_11-36-13,165.3376064300537,2985.1880600452423,2162631,birget.uib.no,129.177.13.75,2985.1880600452423,18,1.7342434573664718,0.1963162995476759,0.8507028222084045,0.7624501585960388,"[0.9137948155403137, 0.8821706175804138, 0.5371509194374084, 0.8657705783843994, 0.6133638620376587]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
18,1.6705128800850095,0.1986299074105634,0.8485110402107239,0.7638093829154968,"[0.9174509644508362, 0.875087320804596, 0.557148814201355, 0.8643890023231506, 0.6049709916114807]",3,1745055536,,,False,19,19cf52c0,2025-04-19_11-38-56,163.5769567489624,3148.7650167942047,2162631,birget.uib.no,129.177.13.75,3148.7650167942047,19,1.7342434573664718,0.1963162995476759,0.8507028222084045,0.7624501585960388,"[0.9137948155403137, 0.8821706175804138, 0.5371509194374084, 0.8657705783843994, 0.6133638620376587]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
19,1.6511122286792035,0.20232331405841666,0.848024308681488,0.7617315649986267,"[0.9183458685874939, 0.8731926083564758, 0.5545454621315002, 0.861509382724762, 0.6010646820068359]",4,1745055700,,,False,20,19cf52c0,2025-04-19_11-41-40,164.11038827896118,3312.875405073166,2162631,birget.uib.no,129.177.13.75,3312.875405073166,20,1.7342434573664718,0.1963162995476759,0.8507028222084045,0.7624501585960388,"[0.9137948155403137, 0.8821706175804138, 0.5371509194374084, 0.8657705783843994, 0.6133638620376587]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
20,1.6331381093114379,0.19297457253204958,0.8578698635101318,0.7732027173042297,"[0.9140175580978394, 0.87934809923172, 0.5704009532928467, 0.8722106218338013, 0.630036473274231]",0,1745055864,checkpoint_000010,True,False,21,19cf52c0,2025-04-19_11-44-24,163.85080075263977,3476.7262058258057,2162631,birget.uib.no,129.177.13.75,3476.7262058258057,21,1.6331381093114379,0.19297457253204958,0.8578698635101318,0.7732027173042297,"[0.9140175580978394, 0.87934809923172, 0.5704009532928467, 0.8722106218338013, 0.630036473274231]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
21,1.6167045960146726,0.19441817666738087,0.8529369235038757,0.7616868019104004,"[0.9201584458351135, 0.8584182858467102, 0.5115300416946411, 0.8718897104263306, 0.6464377641677856]",1,1745056028,,,False,22,19cf52c0,2025-04-19_11-47-08,163.90986728668213,3640.636073112488,2162631,birget.uib.no,129.177.13.75,3640.636073112488,22,1.6331381093114379,0.19297457253204958,0.8578698635101318,0.7732027173042297,"[0.9140175580978394, 0.87934809923172, 0.5704009532928467, 0.8722106218338013, 0.630036473274231]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
22,1.6104645717729669,0.1968512962792666,0.8592361807823181,0.7747372388839722,"[0.9239997863769531, 0.8776631951332092, 0.5802258253097534, 0.8735815286636353, 0.6182159185409546]",2,1745056192,checkpoint_000011,True,False,23,19cf52c0,2025-04-19_11-49-52,163.77229475975037,3804.408367872238,2162631,birget.uib.no,129.177.13.75,3804.408367872238,23,1.6104645717729669,0.1968512962792666,0.8592361807823181,0.7747372388839722,"[0.9239997863769531, 0.8776631951332092, 0.5802258253097534, 0.8735815286636353, 0.6182159185409546]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
23,1.5919451809911833,0.1966750048499071,0.8556550741195679,0.7754487991333008,"[0.9161627888679504, 0.8780345916748047, 0.591157078742981, 0.86954265832901, 0.6223469376564026]",3,1745056355,,,False,24,19cf52c0,2025-04-19_11-52-35,163.34370136260986,3967.752069234848,2162631,birget.uib.no,129.177.13.75,3967.752069234848,24,1.6104645717729669,0.1968512962792666,0.8592361807823181,0.7747372388839722,"[0.9239997863769531, 0.8776631951332092, 0.5802258253097534, 0.8735815286636353, 0.6182159185409546]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
24,1.5779265155882918,0.1928768996291488,0.8567628860473633,0.7638639807701111,"[0.9188770055770874, 0.87403404712677, 0.5062344670295715, 0.8739776015281677, 0.6461970210075378]",0,1745056519,,,False,25,19cf52c0,2025-04-19_11-55-19,163.74205875396729,4131.494127988815,2162631,birget.uib.no,129.177.13.75,4131.494127988815,25,1.6104645717729669,0.1968512962792666,0.8592361807823181,0.7747372388839722,"[0.9239997863769531, 0.8776631951332092, 0.5802258253097534, 0.8735815286636353, 0.6182159185409546]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
25,1.5676414186338614,0.19886009110749223,0.8535130023956299,0.7696688771247864,"[0.911399245262146, 0.8737398982048035, 0.559402585029602, 0.8690673112869263, 0.6347354054450989]",1,1745056683,,,False,26,19cf52c0,2025-04-19_11-58-03,164.28427529335022,4295.7784032821655,2162631,birget.uib.no,129.177.13.75,4295.7784032821655,26,1.6104645717729669,0.1968512962792666,0.8592361807823181,0.7747372388839722,"[0.9239997863769531, 0.8776631951332092, 0.5802258253097534, 0.8735815286636353, 0.6182159185409546]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
26,1.5573601422332546,0.1961627638408246,0.8570651412010193,0.7725697755813599,"[0.9242316484451294, 0.8692730069160461, 0.5589795708656311, 0.8699018955230713, 0.6404626369476318]",2,1745056847,,,False,27,19cf52c0,2025-04-19_12-00-47,163.43516039848328,4459.213563680649,2162631,birget.uib.no,129.177.13.75,4459.213563680649,27,1.6104645717729669,0.1968512962792666,0.8592361807823181,0.7747372388839722,"[0.9239997863769531, 0.8776631951332092, 0.5802258253097534, 0.8735815286636353, 0.6182159185409546]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
27,1.5499757063558854,0.193065176653953,0.8580392599105835,0.776084303855896,"[0.915665864944458, 0.8722673654556274, 0.5877426266670227, 0.8749516606330872, 0.6297944188117981]",3,1745057010,,,False,28,19cf52c0,2025-04-19_12-03-30,163.37087392807007,4622.584437608719,2162631,birget.uib.no,129.177.13.75,4622.584437608719,28,1.6104645717729669,0.1968512962792666,0.8592361807823181,0.7747372388839722,"[0.9239997863769531, 0.8776631951332092, 0.5802258253097534, 0.8735815286636353, 0.6182159185409546]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
28,1.541673068010297,0.18819966696145882,0.8631336688995361,0.7784954309463501,"[0.9215920567512512, 0.8800727725028992, 0.5641052722930908, 0.880477786064148, 0.6462291479110718]",0,1745057174,checkpoint_000012,True,False,29,19cf52c0,2025-04-19_12-06-14,163.62870740890503,4786.213145017624,2162631,birget.uib.no,129.177.13.75,4786.213145017624,29,1.541673068010297,0.18819966696145882,0.8631336688995361,0.7784954309463501,"[0.9215920567512512, 0.8800727725028992, 0.5641052722930908, 0.880477786064148, 0.6462291479110718]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
29,1.5316703021054034,0.1988522785765524,0.8598705530166626,0.7813268899917603,"[0.9225372076034546, 0.878381073474884, 0.5949775576591492, 0.8701407313346863, 0.640597939491272]",1,1745057338,,,False,30,19cf52c0,2025-04-19_12-08-58,163.69006299972534,4949.903208017349,2162631,birget.uib.no,129.177.13.75,4949.903208017349,30,1.541673068010297,0.18819966696145882,0.8631336688995361,0.7784954309463501,"[0.9215920567512512, 0.8800727725028992, 0.5641052722930908, 0.880477786064148, 0.6462291479110718]",100,128,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt,/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt,tensor([0.3864]),tensor([0.4309]),0.001007576654183614,0.00036580040472006275,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,6,4,288,cuda:0,1744973953
