,Training Loss,Validation Loss,Micro F1,Macro F1,Class F1,epochs_since_improvement,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,best_epoch/Training Loss,best_epoch/Validation Loss,best_epoch/Micro F1,best_epoch/Macro F1,best_epoch/Class F1,config/num_epochs,config/batch_size,config/train_path,config/val_path,config/transforms/mean,config/transforms/std,config/lr,config/weight_decay,config/optimizer,config/Model,config/parameters/num_heads,config/parameters/num_layers,config/parameters/embed_dim,config/device,config/seed
10,3.6285505294799805,0.5540012717247009,0.5506251454353333,0.4698072373867035,"[0.8594790697097778, 0.5016077160835266, 0.14962594211101532, 0.325718492269516, 0.5126050114631653]",1,1746404368,,,False,11,9b37c8b7,2025-05-05_02-19-28,3.8309648036956787,45.198734283447266,1432292,birget.uib.no,129.177.13.75,45.198734283447266,11,3.795987640108381,0.5206486880779266,0.6212431788444519,0.5089162588119507,"[0.8412697911262512, 0.4775374233722687, 0.11704835295677185, 0.6735920906066895, 0.43513375520706177]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
11,3.5672405787876675,0.5486292839050293,0.6716233491897583,0.5736996531486511,"[0.8559244871139526, 0.553584098815918, 0.19108280539512634, 0.7576600909233093, 0.510246753692627]",2,1746404372,checkpoint_000007,True,False,12,9b37c8b7,2025-05-05_02-19-32,4.127223253250122,49.32595753669739,1432292,birget.uib.no,129.177.13.75,49.32595753669739,12,3.5672405787876675,0.5486292839050293,0.6716233491897583,0.5736996531486511,"[0.8559244871139526, 0.553584098815918, 0.19108280539512634, 0.7576600909233093, 0.510246753692627]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
12,3.468576805932181,0.5446635186672211,0.6617439389228821,0.5654088258743286,"[0.8619774580001831, 0.5486395955085754, 0.14444445073604584, 0.7145170569419861, 0.5574654340744019]",3,1746404377,,,False,13,9b37c8b7,2025-05-05_02-19-37,4.125830173492432,53.45178771018982,1432292,birget.uib.no,129.177.13.75,53.45178771018982,13,3.5672405787876675,0.5486292839050293,0.6716233491897583,0.5736996531486511,"[0.8559244871139526, 0.553584098815918, 0.19108280539512634, 0.7576600909233093, 0.510246753692627]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
13,3.3468691621507918,0.4644121676683426,0.6559405326843262,0.5634621381759644,"[0.8717293739318848, 0.4605809450149536, 0.19230769574642181, 0.7105555534362793, 0.5821371674537659]",0,1746404380,,,False,14,9b37c8b7,2025-05-05_02-19-40,3.9362988471984863,57.388086557388306,1432292,birget.uib.no,129.177.13.75,57.388086557388306,14,3.5672405787876675,0.5486292839050293,0.6716233491897583,0.5736996531486511,"[0.8559244871139526, 0.553584098815918, 0.19108280539512634, 0.7576600909233093, 0.510246753692627]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
14,3.2947942870003835,0.5133583396673203,0.6696687936782837,0.5897924304008484,"[0.8750000596046448, 0.5903021693229675, 0.1967741847038269, 0.6957255005836487, 0.591160237789154]",1,1746404385,,,False,15,9b37c8b7,2025-05-05_02-19-45,4.042891979217529,61.430978536605835,1432292,birget.uib.no,129.177.13.75,61.430978536605835,15,3.5672405787876675,0.5486292839050293,0.6716233491897583,0.5736996531486511,"[0.8559244871139526, 0.553584098815918, 0.19108280539512634, 0.7576600909233093, 0.510246753692627]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
15,3.2369959694998607,0.46314239501953125,0.7056986093521118,0.5947788953781128,"[0.8683455586433411, 0.5802959203720093, 0.20560747385025024, 0.7892242074012756, 0.5304211974143982]",0,1746404389,checkpoint_000008,True,False,16,9b37c8b7,2025-05-05_02-19-49,3.998408079147339,65.42938661575317,1432292,birget.uib.no,129.177.13.75,65.42938661575317,16,3.2369959694998607,0.46314239501953125,0.7056986093521118,0.5947788953781128,"[0.8683455586433411, 0.5802959203720093, 0.20560747385025024, 0.7892242074012756, 0.5304211974143982]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
16,3.1115804059164867,0.4443911015987396,0.6725046634674072,0.59388667345047,"[0.8666666746139526, 0.5884476900100708, 0.2108183205127716, 0.7252202033996582, 0.5782805681228638]",0,1746404392,,,False,17,9b37c8b7,2025-05-05_02-19-52,3.935452461242676,69.36483907699585,1432292,birget.uib.no,129.177.13.75,69.36483907699585,17,3.2369959694998607,0.46314239501953125,0.7056986093521118,0.5947788953781128,"[0.8683455586433411, 0.5802959203720093, 0.20560747385025024, 0.7892242074012756, 0.5304211974143982]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
17,3.0581633022853305,0.4945528954267502,0.638910174369812,0.5630521774291992,"[0.86753910779953, 0.5837036967277527, 0.19166666269302368, 0.6426056027412415, 0.529745876789093]",1,1746404396,,,False,18,9b37c8b7,2025-05-05_02-19-56,3.8348398208618164,73.19967889785767,1432292,birget.uib.no,129.177.13.75,73.19967889785767,18,3.2369959694998607,0.46314239501953125,0.7056986093521118,0.5947788953781128,"[0.8683455586433411, 0.5802959203720093, 0.20560747385025024, 0.7892242074012756, 0.5304211974143982]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
18,3.0354320662362233,0.4428829848766327,0.7139363884925842,0.6051503419876099,"[0.8973587155342102, 0.6004893779754639, 0.17956657707691193, 0.7810200452804565, 0.5673166513442993]",0,1746404400,checkpoint_000009,True,False,19,9b37c8b7,2025-05-05_02-20-00,4.025720119476318,77.22539901733398,1432292,birget.uib.no,129.177.13.75,77.22539901733398,19,3.0354320662362233,0.4428829848766327,0.7139363884925842,0.6051503419876099,"[0.8973587155342102, 0.6004893779754639, 0.17956657707691193, 0.7810200452804565, 0.5673166513442993]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
19,2.9613590240478516,0.46488068997859955,0.7059648036956787,0.6128787994384766,"[0.8916827440261841, 0.6314142942428589, 0.20183485746383667, 0.7186384201049805, 0.6208236217498779]",1,1746404404,,,False,20,9b37c8b7,2025-05-05_02-20-04,3.9911415576934814,81.21654057502747,1432292,birget.uib.no,129.177.13.75,81.21654057502747,20,3.0354320662362233,0.4428829848766327,0.7139363884925842,0.6051503419876099,"[0.8973587155342102, 0.6004893779754639, 0.17956657707691193, 0.7810200452804565, 0.5673166513442993]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0010946585701387143,0.00039187876478908484,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameAttention'>,8,10,144,cuda:0,1746397690
