,Training Loss,Validation Loss,Micro F1,Macro F1,Class F1,epochs_since_improvement,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,best_epoch/Training Loss,best_epoch/Validation Loss,best_epoch/Micro F1,best_epoch/Macro F1,best_epoch/Class F1,config/num_epochs,config/batch_size,config/train_paths,config/val_paths,config/transforms/mean,config/transforms/std,config/lr,config/weight_decay,config/optimizer,config/Model,config/parameters/num_layers,config/parameters/hidden_size,config/parameters/use_gru,config/device,config/seed
0,3.5197865170524234,0.4417126279833033,0.8672895431518555,0.8224713206291199,"[0.9753958582878113, 0.9030680060386658, 0.8195952773094177, 0.6854152083396912, 0.7288821339607239]",0,1746865170,checkpoint_000000,True,False,1,19d65aba,2025-05-10_10-19-30,383.1252157688141,383.1252157688141,1224079,birget.uib.no,129.177.13.75,383.1252157688141,1,3.5197865170524234,0.4417126279833033,0.8672895431518555,0.8224713206291199,"[0.9753958582878113, 0.9030680060386658, 0.8195952773094177, 0.6854152083396912, 0.7288821339607239]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
1,2.8645821712130592,0.40220838168119016,0.8830641508102417,0.8384124040603638,"[0.9762142300605774, 0.9177611470222473, 0.7843218445777893, 0.7270640730857849, 0.7867007255554199]",0,1746865523,checkpoint_000001,True,False,2,19d65aba,2025-05-10_10-25-23,353.40486431121826,736.5300800800323,1224079,birget.uib.no,129.177.13.75,736.5300800800323,2,2.8645821712130592,0.40220838168119016,0.8830641508102417,0.8384124040603638,"[0.9762142300605774, 0.9177611470222473, 0.7843218445777893, 0.7270640730857849, 0.7867007255554199]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
2,2.6661292253221784,0.41992267690566143,0.8870185017585754,0.8488246202468872,"[0.9769349694252014, 0.9242604970932007, 0.8124029040336609, 0.7351981401443481, 0.795326292514801]",1,1746865878,checkpoint_000002,True,False,3,19d65aba,2025-05-10_10-31-18,354.6178379058838,1091.1479179859161,1224079,birget.uib.no,129.177.13.75,1091.1479179859161,3,2.6661292253221784,0.41992267690566143,0.8870185017585754,0.8488246202468872,"[0.9769349694252014, 0.9242604970932007, 0.8124029040336609, 0.7351981401443481, 0.795326292514801]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
3,2.5398542563120525,0.4012404257505476,0.8924821615219116,0.8564130663871765,"[0.9778589010238647, 0.9302176237106323, 0.8262879252433777, 0.7480659484863281, 0.7996345162391663]",0,1746866231,checkpoint_000003,True,False,4,19d65aba,2025-05-10_10-37-11,352.835462808609,1443.9833807945251,1224079,birget.uib.no,129.177.13.75,1443.9833807945251,4,2.5398542563120525,0.4012404257505476,0.8924821615219116,0.8564130663871765,"[0.9778589010238647, 0.9302176237106323, 0.8262879252433777, 0.7480659484863281, 0.7996345162391663]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
4,2.436158080441611,0.3713109174226349,0.8968208432197571,0.8640934228897095,"[0.9787094593048096, 0.928115725517273, 0.8533604145050049, 0.7533895969390869, 0.8068920373916626]",0,1746866584,checkpoint_000004,True,False,5,19d65aba,2025-05-10_10-43-04,353.0128245353699,1796.996205329895,1224079,birget.uib.no,129.177.13.75,1796.996205329895,5,2.436158080441611,0.3713109174226349,0.8968208432197571,0.8640934228897095,"[0.9787094593048096, 0.928115725517273, 0.8533604145050049, 0.7533895969390869, 0.8068920373916626]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
5,2.350139107817695,0.38083600512160076,0.8919243216514587,0.8555309176445007,"[0.9787241220474243, 0.9254907369613647, 0.8287601470947266, 0.7492388486862183, 0.7954406142234802]",1,1746866936,,,False,6,19d65aba,2025-05-10_10-48-56,352.2041847705841,2149.200390100479,1224079,birget.uib.no,129.177.13.75,2149.200390100479,6,2.436158080441611,0.3713109174226349,0.8968208432197571,0.8640934228897095,"[0.9787094593048096, 0.928115725517273, 0.8533604145050049, 0.7533895969390869, 0.8068920373916626]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
6,2.2801100834210715,0.3706342815565118,0.8976531624794006,0.8636196255683899,"[0.9785671234130859, 0.9297196269035339, 0.8404020667076111, 0.7581247687339783, 0.8112843036651611]",0,1746867289,checkpoint_000005,True,False,7,19d65aba,2025-05-10_10-54-49,353.29176211357117,2502.4921522140503,1224079,birget.uib.no,129.177.13.75,2502.4921522140503,7,2.2801100834210715,0.3706342815565118,0.8976531624794006,0.8636196255683899,"[0.9785671234130859, 0.9297196269035339, 0.8404020667076111, 0.7581247687339783, 0.8112843036651611]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
7,2.218352539312272,0.3613950339708034,0.8983965516090393,0.8646858930587769,"[0.9785491228103638, 0.9311026930809021, 0.8423313498497009, 0.7627466320991516, 0.8086995482444763]",0,1746867642,checkpoint_000006,True,False,8,19d65aba,2025-05-10_11-00-42,352.36416721343994,2854.8563194274902,1224079,birget.uib.no,129.177.13.75,2854.8563194274902,8,2.218352539312272,0.3613950339708034,0.8983965516090393,0.8646858930587769,"[0.9785491228103638, 0.9311026930809021, 0.8423313498497009, 0.7627466320991516, 0.8086995482444763]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
8,2.1527282051813037,0.3578688741255437,0.8971917629241943,0.863784909248352,"[0.9784802198410034, 0.9284045696258545, 0.844387948513031, 0.7579233050346375, 0.8097283840179443]",0,1746867994,,,False,9,19d65aba,2025-05-10_11-06-34,352.4163863658905,3207.2727057933807,1224079,birget.uib.no,129.177.13.75,3207.2727057933807,9,2.218352539312272,0.3613950339708034,0.8983965516090393,0.8646858930587769,"[0.9785491228103638, 0.9311026930809021, 0.8423313498497009, 0.7627466320991516, 0.8086995482444763]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
9,2.1133950398081827,0.3582635180540547,0.8964423537254333,0.8622275590896606,"[0.9781022071838379, 0.9290169477462769, 0.8312405943870544, 0.7622203826904297, 0.8105576038360596]",1,1746868347,,,False,10,19d65aba,2025-05-10_11-12-27,352.8466000556946,3560.1193058490753,1224079,birget.uib.no,129.177.13.75,3560.1193058490753,10,2.218352539312272,0.3613950339708034,0.8983965516090393,0.8646858930587769,"[0.9785491228103638, 0.9311026930809021, 0.8423313498497009, 0.7627466320991516, 0.8086995482444763]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.00036152288784589806,8.172662767961291e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.RNN'>,6,576,True,cuda:0,1746823616
