,Training Loss,Validation Loss,Micro F1,Macro F1,Class F1,epochs_since_improvement,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,best_epoch/Training Loss,best_epoch/Validation Loss,best_epoch/Micro F1,best_epoch/Macro F1,best_epoch/Class F1,config/num_epochs,config/batch_size,config/train_path,config/val_path,config/transforms/mean,config/transforms/std,config/lr,config/weight_decay,config/optimizer,config/Model,config/parameters/patch_size,config/parameters/num_heads,config/parameters/num_layers,config/parameters/embed_dim,config/device,config/seed
10,4.271118674959455,0.9344555735588074,0.41211631894111633,0.3340305685997009,"[0.757392406463623, 0.40779849886894226, 0.07797271758317947, 0.15132103860378265, 0.27566805481910706]",4,1745349371,checkpoint_000004,True,False,11,11221616,2025-04-22_21-16-11,4.885073900222778,58.175621509552,1633051,birget.uib.no,129.177.13.75,58.175621509552,11,4.271118674959455,0.9344555735588074,0.41211631894111633,0.3340305685997009,"[0.757392406463623, 0.40779849886894226, 0.07797271758317947, 0.15132103860378265, 0.27566805481910706]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
11,4.277941942214966,0.8301524817943573,0.46219146251678467,0.34422069787979126,"[0.7543671727180481, 0.4633719027042389, 0.0, 0.34988337755203247, 0.15348102152347565]",5,1745349376,checkpoint_000005,True,False,12,11221616,2025-04-22_21-16-16,4.923210382461548,63.09883189201355,1633051,birget.uib.no,129.177.13.75,63.09883189201355,12,4.277941942214966,0.8301524817943573,0.46219146251678467,0.34422069787979126,"[0.7543671727180481, 0.4633719027042389, 0.0, 0.34988337755203247, 0.15348102152347565]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
12,3.9969828810010637,0.8705413341522217,0.44140273332595825,0.3606928884983063,"[0.756252110004425, 0.4563106894493103, 0.11570247262716293, 0.1549011617898941, 0.3202979564666748]",6,1745349381,,,False,13,11221616,2025-04-22_21-16-21,4.737175464630127,67.83600735664368,1633051,birget.uib.no,129.177.13.75,67.83600735664368,13,4.277941942214966,0.8301524817943573,0.46219146251678467,0.34422069787979126,"[0.7543671727180481, 0.4633719027042389, 0.0, 0.34988337755203247, 0.15348102152347565]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
13,3.770150354930333,0.8368918895721436,0.431630939245224,0.3494104743003845,"[0.7792471647262573, 0.42084330320358276, 0.10606060177087784, 0.14945760369300842, 0.2914438247680664]",7,1745349386,,,False,14,11221616,2025-04-22_21-16-26,4.6369593143463135,72.47296667098999,1633051,birget.uib.no,129.177.13.75,72.47296667098999,14,4.277941942214966,0.8301524817943573,0.46219146251678467,0.34422069787979126,"[0.7543671727180481, 0.4633719027042389, 0.0, 0.34988337755203247, 0.15348102152347565]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
14,3.6492114748273576,0.7670326232910156,0.4157004654407501,0.33264222741127014,"[0.7475265860557556, 0.4432176351547241, 0.10486891865730286, 0.18771998584270477, 0.17987804114818573]",0,1745349390,,,False,15,11221616,2025-04-22_21-16-30,4.641588449478149,77.11455512046814,1633051,birget.uib.no,129.177.13.75,77.11455512046814,15,4.277941942214966,0.8301524817943573,0.46219146251678467,0.34422069787979126,"[0.7543671727180481, 0.4633719027042389, 0.0, 0.34988337755203247, 0.15348102152347565]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
15,3.5482964175088063,0.7448377311229706,0.4222433567047119,0.3473777770996094,"[0.7301707863807678, 0.4245398938655853, 0.08301886916160583, 0.23560406267642975, 0.26355525851249695]",0,1745349395,,,False,16,11221616,2025-04-22_21-16-35,4.652211427688599,81.76676654815674,1633051,birget.uib.no,129.177.13.75,81.76676654815674,16,4.277941942214966,0.8301524817943573,0.46219146251678467,0.34422069787979126,"[0.7543671727180481, 0.4633719027042389, 0.0, 0.34988337755203247, 0.15348102152347565]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
16,3.459397486277989,0.7650849521160126,0.4371687173843384,0.3371184766292572,"[0.7630550861358643, 0.4320000112056732, 0.0784313753247261, 0.28818443417549133, 0.12392156571149826]",1,1745349400,,,False,17,11221616,2025-04-22_21-16-40,4.677182912826538,86.44394946098328,1633051,birget.uib.no,129.177.13.75,86.44394946098328,17,4.277941942214966,0.8301524817943573,0.46219146251678467,0.34422069787979126,"[0.7543671727180481, 0.4633719027042389, 0.0, 0.34988337755203247, 0.15348102152347565]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
17,3.380255801337106,0.7845503091812134,0.4671749174594879,0.3748253285884857,"[0.7602739334106445, 0.4400475025177002, 0.05982906371355057, 0.3188304901123047, 0.2951456308364868]",2,1745349404,checkpoint_000006,True,False,18,11221616,2025-04-22_21-16-45,4.8870134353637695,91.33096289634705,1633051,birget.uib.no,129.177.13.75,91.33096289634705,18,3.380255801337106,0.7845503091812134,0.4671749174594879,0.3748253285884857,"[0.7602739334106445, 0.4400475025177002, 0.05982906371355057, 0.3188304901123047, 0.2951456308364868]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
18,3.3004865646362305,0.7730138897895813,0.46748679876327515,0.3745843768119812,"[0.756441056728363, 0.4384983777999878, 0.06751054525375366, 0.3559265434741974, 0.2545454502105713]",3,1745349409,checkpoint_000007,True,False,19,11221616,2025-04-22_21-16-49,4.887610912322998,96.21857380867004,1633051,birget.uib.no,129.177.13.75,96.21857380867004,19,3.3004865646362305,0.7730138897895813,0.46748679876327515,0.3745843768119812,"[0.756441056728363, 0.4384983777999878, 0.06751054525375366, 0.3559265434741974, 0.2545454502105713]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
19,3.226403066090175,0.7301637530326843,0.4360150396823883,0.3444092571735382,"[0.7481350898742676, 0.44757911562919617, 0.06779661029577255, 0.2549092471599579, 0.20362621545791626]",0,1745349414,,,False,20,11221616,2025-04-22_21-16-54,4.687731742858887,100.90630555152893,1633051,birget.uib.no,129.177.13.75,100.90630555152893,20,3.3004865646362305,0.7730138897895813,0.46748679876327515,0.3745843768119812,"[0.756441056728363, 0.4384983777999878, 0.06751054525375366, 0.3559265434741974, 0.2545454502105713]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.0005993256412392638,1.3520821212096605e-05,<class 'torch.optim.adamw.AdamW'>,<class 'models.VisionTransformer'>,"[1, 7]",8,4,576,cuda:0,1745343743
