,Training Loss,Validation Loss,Micro F1,Macro F1,Class F1,epochs_since_improvement,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,best_epoch/Training Loss,best_epoch/Validation Loss,best_epoch/Micro F1,best_epoch/Macro F1,best_epoch/Class F1,config/num_epochs,config/batch_size,config/train_path,config/val_path,config/transforms/mean,config/transforms/std,config/lr,config/weight_decay,config/optimizer,config/Model,config/parameters/num_layers,config/parameters/hidden_size,config/parameters/use_gru,config/device,config/seed
10,4.116809981209891,0.4954276829957962,0.5814733505249023,0.3884787857532501,"[0.8628536462783813, 0.36760127544403076, 0.0, 0.6609275341033936, 0.05101143196225166]",0,1746445191,checkpoint_000005,True,False,11,6bcd3500,2025-05-05_13-39-52,3.3044872283935547,33.9532516002655,4044441,birget.uib.no,129.177.13.75,33.9532516002655,11,4.116809981209891,0.4954276829957962,0.5814733505249023,0.3884787857532501,"[0.8628536462783813, 0.36760127544403076, 0.0, 0.6609275341033936, 0.05101143196225166]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
11,3.975395577294486,0.5842525660991669,0.5869486331939697,0.4450802803039551,"[0.825495719909668, 0.4323651194572449, 0.0, 0.5745274424552917, 0.3930130898952484]",1,1746445194,checkpoint_000006,True,False,12,6bcd3500,2025-05-05_13-39-55,2.8306970596313477,36.78394865989685,4044441,birget.uib.no,129.177.13.75,36.78394865989685,12,3.975395577294486,0.5842525660991669,0.5869486331939697,0.4450802803039551,"[0.825495719909668, 0.4323651194572449, 0.0, 0.5745274424552917, 0.3930130898952484]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
12,3.87771361214774,0.6349717378616333,0.5258814692497253,0.4079616069793701,"[0.8410256505012512, 0.451077938079834, 0.0, 0.31500744819641113, 0.43269699811935425]",2,1746445197,,,False,13,6bcd3500,2025-05-05_13-39-57,2.800487518310547,39.5844361782074,4044441,birget.uib.no,129.177.13.75,39.5844361782074,13,3.975395577294486,0.5842525660991669,0.5869486331939697,0.4450802803039551,"[0.825495719909668, 0.4323651194572449, 0.0, 0.5745274424552917, 0.3930130898952484]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
13,3.826566185270037,0.48729293048381805,0.5894861221313477,0.46521511673927307,"[0.792351245880127, 0.5549618005752563, 0.009803920984268188, 0.5026419758796692, 0.46631669998168945]",0,1746445200,checkpoint_000007,True,False,14,6bcd3500,2025-05-05_13-40-00,2.9357903003692627,42.52022647857666,4044441,birget.uib.no,129.177.13.75,42.52022647857666,14,3.826566185270037,0.48729293048381805,0.5894861221313477,0.46521511673927307,"[0.792351245880127, 0.5549618005752563, 0.009803920984268188, 0.5026419758796692, 0.46631669998168945]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
14,3.7384012086050853,0.497580349445343,0.5831880569458008,0.4710422456264496,"[0.8681501746177673, 0.5557795166969299, 0.019138755276799202, 0.4731183350086212, 0.439024418592453]",1,1746445203,,,False,15,6bcd3500,2025-05-05_13-40-03,2.8231725692749023,45.34339904785156,4044441,birget.uib.no,129.177.13.75,45.34339904785156,15,3.826566185270037,0.48729293048381805,0.5894861221313477,0.46521511673927307,"[0.792351245880127, 0.5549618005752563, 0.009803920984268188, 0.5026419758796692, 0.46631669998168945]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
15,3.7768220560891286,0.5344078540802002,0.4808134436607361,0.4096008837223053,"[0.7752631306648254, 0.42514967918395996, 0.2478991597890854, 0.23299452662467957, 0.36669784784317017]",2,1746445206,,,False,16,6bcd3500,2025-05-05_13-40-06,2.7366836071014404,48.080082654953,4044441,birget.uib.no,129.177.13.75,48.080082654953,16,3.826566185270037,0.48729293048381805,0.5894861221313477,0.46521511673927307,"[0.792351245880127, 0.5549618005752563, 0.009803920984268188, 0.5026419758796692, 0.46631669998168945]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
16,3.6148519856589183,0.48940199613571167,0.6073604822158813,0.5341305136680603,"[0.8347570300102234, 0.5899641513824463, 0.23614457249641418, 0.5360824465751648, 0.47370442748069763]",3,1746445209,checkpoint_000008,True,False,17,6bcd3500,2025-05-05_13-40-09,2.9068737030029297,50.98695635795593,4044441,birget.uib.no,129.177.13.75,50.98695635795593,17,3.6148519856589183,0.48940199613571167,0.6073604822158813,0.5341305136680603,"[0.8347570300102234, 0.5899641513824463, 0.23614457249641418, 0.5360824465751648, 0.47370442748069763]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
17,3.446362086704799,0.5277710855007172,0.6350200772285461,0.5532335042953491,"[0.8108404278755188, 0.5875169038772583, 0.24813894927501678, 0.6145454049110413, 0.5051258206367493]",4,1746445212,checkpoint_000009,True,False,18,6bcd3500,2025-05-05_13-40-12,2.887998342514038,53.87495470046997,4044441,birget.uib.no,129.177.13.75,53.87495470046997,18,3.446362086704799,0.5277710855007172,0.6350200772285461,0.5532335042953491,"[0.8108404278755188, 0.5875169038772583, 0.24813894927501678, 0.6145454049110413, 0.5051258206367493]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
18,3.3952945981706892,0.4557005912065506,0.6808708310127258,0.6010939478874207,"[0.8560516834259033, 0.6259324550628662, 0.2740384638309479, 0.7151243686676025, 0.5343227982521057]",0,1746445215,checkpoint_000010,True,False,19,6bcd3500,2025-05-05_13-40-15,2.857806444168091,56.73276114463806,4044441,birget.uib.no,129.177.13.75,56.73276114463806,19,3.3952945981706892,0.4557005912065506,0.6808708310127258,0.6010939478874207,"[0.8560516834259033, 0.6259324550628662, 0.2740384638309479, 0.7151243686676025, 0.5343227982521057]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
19,3.3446418898446217,0.4459875822067261,0.715496838092804,0.6087586879730225,"[0.8512850403785706, 0.583972156047821, 0.23369565606117249, 0.8309038281440735, 0.5439366698265076]",0,1746445218,checkpoint_000011,True,False,20,6bcd3500,2025-05-05_13-40-18,3.1243443489074707,59.85710549354553,4044441,birget.uib.no,129.177.13.75,59.85710549354553,20,3.3446418898446217,0.4459875822067261,0.715496838092804,0.6087586879730225,"[0.8512850403785706, 0.583972156047821, 0.23369565606117249, 0.8309038281440735, 0.5439366698265076]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
