,Training Loss,Validation Loss,Micro F1,Macro F1,Class F1,epochs_since_improvement,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,best_epoch/Training Loss,best_epoch/Validation Loss,best_epoch/Micro F1,best_epoch/Macro F1,best_epoch/Class F1,config/num_epochs,config/batch_size,config/train_paths,config/val_paths,config/transforms/mean,config/transforms/std,config/lr,config/weight_decay,config/optimizer,config/Model,config/parameters/num_convs,config/parameters/num_layers,config/parameters/hidden_size,config/device,config/seed
12,2.69739200951747,0.22028491742738332,0.8061468005180359,0.708217442035675,"[0.9018653035163879, 0.8581900000572205, 0.4857211410999298, 0.8213598132133484, 0.47395074367523193]",0,1748583987,,,False,13,85fcf913,2025-05-30_07-46-27,73.70503520965576,999.8317220211029,1019323,birget.uib.no,129.177.13.75,999.8317220211029,13,2.7166711235575365,0.23419769062795712,0.8200170993804932,0.7049588561058044,"[0.9032905101776123, 0.85135418176651, 0.42550140619277954, 0.8333298563957214, 0.5113185048103333]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
13,2.682636577429371,0.22549288975828477,0.820213258266449,0.7212620973587036,"[0.906516969203949, 0.8568484783172607, 0.508635401725769, 0.8371126651763916, 0.4971972405910492]",1,1748584060,checkpoint_000009,True,False,14,85fcf913,2025-05-30_07-47-40,73.61753392219543,1073.4492559432983,1019323,birget.uib.no,129.177.13.75,1073.4492559432983,14,2.682636577429371,0.22549288975828477,0.820213258266449,0.7212620973587036,"[0.906516969203949, 0.8568484783172607, 0.508635401725769, 0.8371126651763916, 0.4971972405910492]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
14,2.670147743353564,0.22507272091985658,0.8194129467010498,0.7131634950637817,"[0.9072012901306152, 0.8451634049415588, 0.4571734070777893, 0.8318313360214233, 0.5244482159614563]",2,1748584134,,,False,15,85fcf913,2025-05-30_07-48-54,73.67221641540527,1147.1214723587036,1019323,birget.uib.no,129.177.13.75,1147.1214723587036,15,2.682636577429371,0.22549288975828477,0.820213258266449,0.7212620973587036,"[0.906516969203949, 0.8568484783172607, 0.508635401725769, 0.8371126651763916, 0.4971972405910492]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
15,2.6603696503087573,0.2266165321792355,0.7735394239425659,0.6826353669166565,"[0.9025722146034241, 0.8490415811538696, 0.429515540599823, 0.7555609345436096, 0.47648632526397705]",3,1748584207,,,False,16,85fcf913,2025-05-30_07-50-07,73.0579125881195,1220.1793849468231,1019323,birget.uib.no,129.177.13.75,1220.1793849468231,16,2.682636577429371,0.22549288975828477,0.820213258266449,0.7212620973587036,"[0.906516969203949, 0.8568484783172607, 0.508635401725769, 0.8371126651763916, 0.4971972405910492]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
16,2.6469099143794526,0.24434173835142878,0.8143454194068909,0.6928374171257019,"[0.9013746380805969, 0.8490216732025146, 0.37409037351608276, 0.8339493870735168, 0.5057509541511536]",4,1748584281,,,False,17,85fcf913,2025-05-30_07-51-21,74.59997701644897,1294.779361963272,1019323,birget.uib.no,129.177.13.75,1294.779361963272,17,2.682636577429371,0.22549288975828477,0.820213258266449,0.7212620973587036,"[0.906516969203949, 0.8568484783172607, 0.508635401725769, 0.8371126651763916, 0.4971972405910492]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
17,2.638116622689031,0.24506053931385507,0.8144223690032959,0.7027009129524231,"[0.9045323133468628, 0.8442407846450806, 0.4474833905696869, 0.822924792766571, 0.4943233132362366]",5,1748584356,,,False,18,85fcf913,2025-05-30_07-52-36,74.73786211013794,1369.51722407341,1019323,birget.uib.no,129.177.13.75,1369.51722407341,18,2.682636577429371,0.22549288975828477,0.820213258266449,0.7212620973587036,"[0.906516969203949, 0.8568484783172607, 0.508635401725769, 0.8371126651763916, 0.4971972405910492]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
18,2.6282077534640838,0.23047706280045838,0.8180338144302368,0.7123879790306091,"[0.9037686586380005, 0.8540219664573669, 0.46422165632247925, 0.8373345732688904, 0.5025930404663086]",6,1748584431,,,False,19,85fcf913,2025-05-30_07-53-51,74.52424383163452,1444.0414679050446,1019323,birget.uib.no,129.177.13.75,1444.0414679050446,19,2.682636577429371,0.22549288975828477,0.820213258266449,0.7212620973587036,"[0.906516969203949, 0.8568484783172607, 0.508635401725769, 0.8371126651763916, 0.4971972405910492]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
19,2.5591646691698657,0.2280196801169228,0.8215842247009277,0.7089872360229492,"[0.9064214825630188, 0.8588579297065735, 0.40253132581710815, 0.8427261114120483, 0.5343992710113525]",7,1748584505,checkpoint_000010,True,False,20,85fcf913,2025-05-30_07-55-05,74.65184831619263,1518.6933162212372,1019323,birget.uib.no,129.177.13.75,1518.6933162212372,20,2.5591646691698657,0.2280196801169228,0.8215842247009277,0.7089872360229492,"[0.9064214825630188, 0.8588579297065735, 0.40253132581710815, 0.8427261114120483, 0.5343992710113525]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
20,2.5395598829075956,0.2255196645287157,0.8211700320243835,0.7089799642562866,"[0.9068601727485657, 0.8552222847938538, 0.4222201704978943, 0.8426486849784851, 0.517948567867279]",8,1748584580,,,False,21,85fcf913,2025-05-30_07-56-20,74.3685929775238,1593.061909198761,1019323,birget.uib.no,129.177.13.75,1593.061909198761,21,2.5591646691698657,0.2280196801169228,0.8215842247009277,0.7089872360229492,"[0.9064214825630188, 0.8588579297065735, 0.40253132581710815, 0.8427261114120483, 0.5343992710113525]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
21,2.5350307362204307,0.2289137989282608,0.8255585432052612,0.71723473072052,"[0.9059633612632751, 0.8569970726966858, 0.44146662950515747, 0.8444789052009583, 0.5372679829597473]",9,1748584655,checkpoint_000011,True,False,22,85fcf913,2025-05-30_07-57-35,74.69770836830139,1667.7596175670624,1019323,birget.uib.no,129.177.13.75,1667.7596175670624,22,2.5350307362204307,0.2289137989282608,0.8255585432052612,0.71723473072052,"[0.9059633612632751, 0.8569970726966858, 0.44146662950515747, 0.8444789052009583, 0.5372679829597473]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
22,2.526766160021871,0.2226176646374564,0.8253026604652405,0.7168768048286438,"[0.9060267806053162, 0.8532041907310486, 0.4407534897327423, 0.8431358933448792, 0.5412636995315552]",10,1748584729,,,False,23,85fcf913,2025-05-30_07-58-49,74.0455527305603,1741.8051702976227,1019323,birget.uib.no,129.177.13.75,1741.8051702976227,23,2.5350307362204307,0.2289137989282608,0.8255585432052612,0.71723473072052,"[0.9059633612632751, 0.8569970726966858, 0.44146662950515747, 0.8444789052009583, 0.5372679829597473]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
23,2.5238057533648046,0.22594838469993067,0.8242508769035339,0.7122292518615723,"[0.907154381275177, 0.8538400530815125, 0.41867995262145996, 0.8459023833274841, 0.535569429397583]",11,1748584804,,,False,24,85fcf913,2025-05-30_08-00-04,75.33269810676575,1817.1378684043884,1019323,birget.uib.no,129.177.13.75,1817.1378684043884,24,2.5350307362204307,0.2289137989282608,0.8255585432052612,0.71723473072052,"[0.9059633612632751, 0.8569970726966858, 0.44146662950515747, 0.8444789052009583, 0.5372679829597473]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
24,2.5206272879795493,0.2226485549721099,0.8033791184425354,0.6986418962478638,"[0.9072703719139099, 0.8564416766166687, 0.4190319776535034, 0.8176949620246887, 0.492770791053772]",12,1748584879,,,False,25,85fcf913,2025-05-30_08-01-19,74.32260417938232,1891.4604725837708,1019323,birget.uib.no,129.177.13.75,1891.4604725837708,25,2.5350307362204307,0.2289137989282608,0.8255585432052612,0.71723473072052,"[0.9059633612632751, 0.8569970726966858, 0.44146662950515747, 0.8444789052009583, 0.5372679829597473]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
25,2.506079690958921,0.22668785721291113,0.8246649503707886,0.7140268087387085,"[0.9048699140548706, 0.8546531200408936, 0.42717912793159485, 0.8448870778083801, 0.5385451316833496]",13,1748584953,,,False,26,85fcf913,2025-05-30_08-02-33,73.93683743476868,1965.3973100185394,1019323,birget.uib.no,129.177.13.75,1965.3973100185394,26,2.5350307362204307,0.2289137989282608,0.8255585432052612,0.71723473072052,"[0.9059633612632751, 0.8569970726966858, 0.44146662950515747, 0.8444789052009583, 0.5372679829597473]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
26,2.5015941982979633,0.22518470007499666,0.8230980038642883,0.7112228274345398,"[0.9058302044868469, 0.8559859991073608, 0.41731300950050354, 0.8446894884109497, 0.5322955250740051]",14,1748585027,,,False,27,85fcf913,2025-05-30_08-03-47,74.10793399810791,2039.5052440166473,1019323,birget.uib.no,129.177.13.75,2039.5052440166473,27,2.5350307362204307,0.2289137989282608,0.8255585432052612,0.71723473072052,"[0.9059633612632751, 0.8569970726966858, 0.44146662950515747, 0.8444789052009583, 0.5372679829597473]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
27,2.497009916464236,0.22408154663693813,0.8232707977294922,0.7134768962860107,"[0.9059411287307739, 0.8553162217140198, 0.4312700927257538, 0.8442292213439941, 0.5306279063224792]",15,1748585101,,,True,28,85fcf913,2025-05-30_08-05-01,74.31800675392151,2113.823250770569,1019323,birget.uib.no,129.177.13.75,2113.823250770569,28,2.5350307362204307,0.2289137989282608,0.8255585432052612,0.71723473072052,"[0.9059633612632751, 0.8569970726966858, 0.44146662950515747, 0.8444789052009583, 0.5372679829597473]",100,128,['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_train.pt'],['/Home/siv32/rfo034/master-thesis/data/slakh2100_flac_redux/slakh_validation.pt'],tensor([0.3865]),tensor([0.4332]),0.002752402525696759,0.0021811197799653536,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,1,288,cuda:0,1748552726
