,Training Loss,Validation Loss,Micro F1,Macro F1,Class F1,epochs_since_improvement,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,best_epoch/Training Loss,best_epoch/Validation Loss,best_epoch/Micro F1,best_epoch/Macro F1,best_epoch/Class F1,config/num_epochs,config/batch_size,config/train_paths,config/val_paths,config/transforms/mean,config/transforms/std,config/lr,config/weight_decay,config/optimizer,config/Model,config/parameters/num_convs,config/parameters/num_layers,config/parameters/hidden_size,config/device,config/seed
0,3.9689138732637677,0.48208819874582837,0.8274440169334412,0.7685611844062805,"[0.9621275067329407, 0.8707165122032166, 0.7564769983291626, 0.6380730867385864, 0.6154119372367859]",0,1748651896,checkpoint_000000,True,False,1,4abbb6df,2025-05-31_02-38-16,175.09128379821777,175.09128379821777,1094219,birget.uib.no,129.177.13.75,175.09128379821777,1,3.9689138732637677,0.48208819874582837,0.8274440169334412,0.7685611844062805,"[0.9621275067329407, 0.8707165122032166, 0.7564769983291626, 0.6380730867385864, 0.6154119372367859]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
1,3.6347935790107364,0.49112966774843864,0.8280076384544373,0.7699891328811646,"[0.9607820510864258, 0.8777055740356445, 0.7200903296470642, 0.6457551717758179, 0.645612359046936]",1,1748652039,checkpoint_000001,True,False,2,4abbb6df,2025-05-31_02-40-39,143.5061960220337,318.59747982025146,1094219,birget.uib.no,129.177.13.75,318.59747982025146,2,3.6347935790107364,0.49112966774843864,0.8280076384544373,0.7699891328811646,"[0.9607820510864258, 0.8777055740356445, 0.7200903296470642, 0.6457551717758179, 0.645612359046936]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
2,3.5514350032806394,0.466943504920615,0.839838445186615,0.7874348759651184,"[0.9660975337028503, 0.8869737386703491, 0.7670531272888184, 0.6542315483093262, 0.662818193435669]",0,1748652184,checkpoint_000002,True,False,3,4abbb6df,2025-05-31_02-43-04,144.802889585495,463.40036940574646,1094219,birget.uib.no,129.177.13.75,463.40036940574646,3,3.5514350032806394,0.466943504920615,0.839838445186615,0.7874348759651184,"[0.9660975337028503, 0.8869737386703491, 0.7670531272888184, 0.6542315483093262, 0.662818193435669]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
3,3.5057143175034295,0.4581472685946242,0.8428414463996887,0.7888932228088379,"[0.9664658308029175, 0.8846660852432251, 0.7570273876190186, 0.6704785227775574, 0.6658280491828918]",0,1748652327,checkpoint_000003,True,False,4,4abbb6df,2025-05-31_02-45-27,142.52657079696655,605.926940202713,1094219,birget.uib.no,129.177.13.75,605.926940202713,4,3.5057143175034295,0.4581472685946242,0.8428414463996887,0.7888932228088379,"[0.9664658308029175, 0.8846660852432251, 0.7570273876190186, 0.6704785227775574, 0.6658280491828918]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
4,3.469737132163275,0.4826302345891356,0.84173983335495,0.7889425158500671,"[0.9668280482292175, 0.877772867679596, 0.7612271308898926, 0.6646589040756226, 0.6742255091667175]",1,1748652471,,,False,5,4abbb6df,2025-05-31_02-47-51,144.26981019973755,750.1967504024506,1094219,birget.uib.no,129.177.13.75,750.1967504024506,5,3.5057143175034295,0.4581472685946242,0.8428414463996887,0.7888932228088379,"[0.9664658308029175, 0.8846660852432251, 0.7570273876190186, 0.6704785227775574, 0.6658280491828918]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
5,3.443566405432565,0.4727401305400327,0.8439211249351501,0.7933694124221802,"[0.9674504399299622, 0.8883804082870483, 0.7685189843177795, 0.6640788316726685, 0.6784182786941528]",2,1748652616,checkpoint_000004,True,False,6,4abbb6df,2025-05-31_02-50-16,145.0219485759735,895.2186989784241,1094219,birget.uib.no,129.177.13.75,895.2186989784241,6,3.443566405432565,0.4727401305400327,0.8439211249351501,0.7933694124221802,"[0.9674504399299622, 0.8883804082870483, 0.7685189843177795, 0.6640788316726685, 0.6784182786941528]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
6,3.4219080152965726,0.4750773985480422,0.8437957167625427,0.790695071220398,"[0.9672302603721619, 0.887032687664032, 0.7517291903495789, 0.6669630408287048, 0.6805199384689331]",3,1748652762,,,False,7,4abbb6df,2025-05-31_02-52-42,145.66923189163208,1040.8879308700562,1094219,birget.uib.no,129.177.13.75,1040.8879308700562,7,3.443566405432565,0.4727401305400327,0.8439211249351501,0.7933694124221802,"[0.9674504399299622, 0.8883804082870483, 0.7685189843177795, 0.6640788316726685, 0.6784182786941528]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
7,3.403412447429839,0.468262613738686,0.8437787294387817,0.7876759767532349,"[0.9669843912124634, 0.8917888402938843, 0.7206612229347229, 0.6644045114517212, 0.6945409178733826]",4,1748652907,,,False,8,4abbb6df,2025-05-31_02-55-07,145.06192016601562,1185.9498510360718,1094219,birget.uib.no,129.177.13.75,1185.9498510360718,8,3.443566405432565,0.4727401305400327,0.8439211249351501,0.7933694124221802,"[0.9674504399299622, 0.8883804082870483, 0.7685189843177795, 0.6640788316726685, 0.6784182786941528]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
8,3.388456618899391,0.45451831436892437,0.8498119711875916,0.8001263737678528,"[0.967644214630127, 0.8946171402931213, 0.7703551650047302, 0.677623450756073, 0.6903916597366333]",0,1748653051,checkpoint_000005,True,False,9,4abbb6df,2025-05-31_02-57-31,143.96350955963135,1329.9133605957031,1094219,birget.uib.no,129.177.13.75,1329.9133605957031,9,3.388456618899391,0.45451831436892437,0.8498119711875916,0.8001263737678528,"[0.967644214630127, 0.8946171402931213, 0.7703551650047302, 0.677623450756073, 0.6903916597366333]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
9,3.3763302283059984,0.44244594090835637,0.8461312055587769,0.7925295829772949,"[0.9692118167877197, 0.8925835490226746, 0.7810862064361572, 0.6449651718139648, 0.674801230430603]",0,1748653195,,,False,10,4abbb6df,2025-05-31_02-59-55,144.0771427154541,1473.9905033111572,1094219,birget.uib.no,129.177.13.75,1473.9905033111572,10,3.388456618899391,0.45451831436892437,0.8498119711875916,0.8001263737678528,"[0.967644214630127, 0.8946171402931213, 0.7703551650047302, 0.677623450756073, 0.6903916597366333]",100,128,['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_train.pt'],['/Home/siv32/rfo034/master-thesis/data/adtof/adtof_yt_validation.pt'],tensor([0.7242]),tensor([0.5012]),0.000880881795231705,0.008525723440818098,<class 'torch.optim.adamw.AdamW'>,<class 'models.CNN'>,3,2,288,cuda:0,1748601000
